tripid,tripmode,objectno,objectname,start_time,start_odometer,start_postext,end_time,end_odometer,end_postext,duration,idle_time,distance,avg_speed,max_speed,fuel_usage,start_longitude,start_latitude,start_formatted_longitude,start_formatted_latitude,end_longitude,end_latitude,end_formatted_longitude,end_formatted_latitude,co2,fueltype,ep_distance,objectuid,optidrive_indicator,speeding_indicator,drivingevents_indicator,idling_indicator,fuelusage_indicator,coasting_indicator,constant_speed_indicator,green_speed_indicator,high_revving_indicator
9961137278,2,#HN67NVB,MIHS - HAM - No Driv,25/02/2022 07:21:56,54368390,"Botley Road, Southampton SO32 1DR, GB",25/02/2022 08:53:27,54384480,"96 Johns Road, Fareham PO16 0RX, GB",5491,4170,16090,42,74,4.687,-1227932,50943587,"1°13'40.5"" W","50°56'36.9"" N",-1182651,50845008,"1°10'57.5"" W","50°50'42.0"" N",12420,1,16090,1-44036-4665F25C00,0.757,1,1,0.114,1,0.849,0.501,1,0.833
9958796165,2,#HN67NVB,MIHS - HAM - No Driv,24/02/2022 13:09:13,54341170,"Botley Road, Southampton SO32 1DR, GB",24/02/2022 13:56:08,54368390,"Botley Road, Southampton SO32 1DR, GB",2815,588,27220,43,80,4.469,-1227951,50943514,"1°13'40.6"" W","50°56'36.6"" N",-1227944,50943576,"1°13'40.6"" W","50°56'36.8"" N",11842,1,27220,1-44036-4665F25C00,0.657,1,0.532,0.163,1,0.613,0.458,1,0.836
9958578382,2,#HN67NVB,MIHS - HAM - No Driv,24/02/2022 12:40:59,54322535,"Meadow Way, Winchester SO22 4, GB",24/02/2022 13:04:40,54341170,"Botley Road, Southampton SO32 1DR, GB",1421,79,18635,50,77,2.5,-1340078,51046662,"1°20'24.2"" W","51°02'47.9"" N",-1227875,50943542,"1°13'40.3"" W","50°56'36.7"" N",6625,1,18635,1-44036-4665F25C00,0.766,1,0.404,1,1,0.535,0.567,1,0.857
9958447133,2,#HN67NVB,MIHS - HAM - No Driv,24/02/2022 10:27:40,54268690,"Kytes Lane, Southampton SO32 2AE, GB",24/02/2022 12:35:37,54322535,"Meadow Way, Winchester SO22 4, GB",7677,2888,53845,39,80,10.094,-1256746,50948360,"1°15'24.2"" W","50°56'54.0"" N",-1340057,51046634,"1°20'24.2"" W","51°02'47.8"" N",26749,1,53845,1-44036-4665F25C00,0.638,1,0.531,0.056,1,0.603,0.4,1,0.876
9957789650,2,#HN67NVB,MIHS - HAM - No Driv,24/02/2022 07:13:53,54262315,"Botley Road, Southampton SO32 1DR, GB",24/02/2022 10:08:32,54268690,"Kytes Lane, Southampton SO32 2AE, GB",10479,9822,6375,32,71,6.218,-1228199,50943558,"1°13'41.5"" W","50°56'36.8"" N",-1256893,50948327,"1°15'24.8"" W","50°56'53.9"" N",16477,1,6375,1-44036-4665F25C00,0.672,1,0.617,0,1,0.682,0.404,1,1
9955259989,2,#HN67NVB,MIHS - HAM - No Driv,23/02/2022 14:00:38,54243435,"61 Sunnymead Drive, Waterlooville PO7 6BW, GB",23/02/2022 14:36:11,54262315,"Botley Road, Southampton SO32 1DR, GB",2133,667,18880,46,76,3.157,-1041749,50892933,"1°02'30.2"" W","50°53'34.5"" N",-1228089,50943569,"1°13'41.1"" W","50°56'36.8"" N",8366,1,18880,1-44036-4665F25C00,0.684,1,1,0.104,1,0.658,0.3,1,0.726
9954816200,2,#HN67NVB,MIHS - HAM - No Driv,23/02/2022 11:05:06,54182290,"Hockley Link, Winchester SO21 2, GB",23/02/2022 12:52:04,54243435,"56 Sunnymead Drive, Waterlooville PO7 6BW, GB",6418,2577,61145,57,91,10.437,-1326865,51035953,"1°19'36.7"" W","51°02'09.4"" N",-1041720,50892891,"1°02'30.1"" W","50°53'34.4"" N",27658,1,61145,1-44036-4665F25C00,0.731,1,1,0.028,1,0.607,0.638,1,0.841
9954114313,2,#HN67NVB,MIHS - HAM - No Driv,23/02/2022 09:24:06,54163305,"Botley Road, Southampton SO32 1DR, GB",23/02/2022 10:16:24,54182290,"Hockley Link, Winchester SO21 2, GB",3138,1549,18985,41,81,4.031,-1227689,50944129,"1°13'39.6"" W","50°56'38.8"" N",-1326945,51036001,"1°19'37.0"" W","51°02'09.6"" N",10682,1,18985,1-44036-4665F25C00,0.611,1,0.436,0.018,1,0.446,0.565,1,0.813
9953861971,2,#HN67NVB,MIHS - HAM - No Driv,23/02/2022 07:15:35,54153315,"Botley Road, Southampton SO32 1DR, GB",23/02/2022 09:20:43,54163305,"Botley Road, Southampton SO32 1DR, GB",7508,6622,9990,36,76,5.219,-1228382,50943440,"1°13'42.1"" W","50°56'36.3"" N",-1227708,50944127,"1°13'39.7"" W","50°56'38.8"" N",13830,1,9990,1-44036-4665F25C00,0.666,1,1,0,1,0.361,0.523,1,0.776
9951713067,2,#HN67NVB,MIHS - HAM - No Driv,22/02/2022 14:54:29,54140805,"34 Holly Hill Lane, Southampton SO31 7AD, GB",22/02/2022 15:15:01,54153315,"Botley Road, Southampton SO32 1DR, GB",1232,180,12510,41,70,2.094,-1293120,50874285,"1°17'35.2"" W","50°52'27.4"" N",-1228320,50943495,"1°13'41.9"" W","50°56'36.5"" N",5549,1,12510,1-44036-4665F25C00,0.711,1,0.191,1,1,0.638,0.333,1,0.819
9951607121,2,#HN67NVB,MIHS - HAM - No Driv,22/02/2022 12:05:32,54071925,"Speltham Hill, Waterlooville PO7 4, GB",22/02/2022 14:50:18,54140805,"34 Holly Hill Lane, Southampton SO31 7AD, GB",9886,3102,68880,35,91,13.625,-1080749,50931100,"1°04'50.7"" W","50°55'51.9"" N",-1293081,50874369,"1°17'35.0"" W","50°52'27.7"" N",36106,1,68880,1-44036-4665F25C00,0.654,1,0.553,0.205,1,0.715,0.3,1,0.806
9950873958,2,#HN67NVB,MIHS - HAM - No Driv,22/02/2022 10:02:12,54027715,"Botley Road, Southampton SO32 1DR, GB",22/02/2022 11:57:47,54071925,"Speltham Hill, Waterlooville PO7 4, GB",6935,2227,44210,33,85,8.625,-1227981,50943483,"1°13'40.7"" W","50°56'36.5"" N",-1080711,50931262,"1°04'50.5"" W","50°55'52.5"" N",22856,1,44210,1-44036-4665F25C00,0.688,1,0.354,0.218,1,0.604,0.759,1,0.881
9950324569,2,#HN67NVB,MIHS - HAM - No Driv,22/02/2022 09:35:42,54018775,"Dickson Park, Fareham PO17 5LB, GB",22/02/2022 09:56:54,54027715,"Botley Road, Southampton SO32 1DR, GB",1272,493,8940,39,76,1.625,-1185182,50902893,"1°11'06.6"" W","50°54'10.4"" N",-1227988,50943469,"1°13'40.7"" W","50°56'36.4"" N",4306,1,8940,1-44036-4665F25C00,0.901,1,1,1,1,0.701,0.688,1,0.916
9950191901,2,#HN67NVB,MIHS - HAM - No Driv,22/02/2022 07:13:24,53967680,"Botley Road, Southampton SO32 1DR, GB",22/02/2022 09:27:37,54018775,"Dickson Park, Fareham PO17 5LB, GB",8053,3455,51095,39,82,9.875,-1228197,50943664,"1°13'41.5"" W","50°56'37.1"" N",-1185238,50902867,"1°11'06.8"" W","50°54'10.3"" N",26168,1,51095,1-44036-4665F25C00,0.677,1,0.481,0.064,1,0.665,0.7,1,0.828
9962177011,2,#HN67XVX,MIHS - HAM,25/02/2022 12:36:34,68628700,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",25/02/2022 12:45:19,68628800,"Moonscross Avenue, Southampton SO40 9FS, GB",525,500,100,2,16,0.032,-1493611,50905456,"1°29'37.0"" W","50°54'19.6"" N",-1494430,50905473,"1°29'39.9"" W","50°54'19.7"" N",84,1,100,1-44036-3231A16272,1,1,1,1,1,1,1,1,1
9962084348,2,#HN67XVX,MIHS - HAM,25/02/2022 11:53:29,68618120,"Jacob's Gutter Lane, Southampton SO40 9FY, GB",25/02/2022 12:22:54,68628700,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",1765,896,10580,42,77,2.25,-1479580,50905188,"1°28'46.4"" W","50°54'18.6"" N",-1493660,50905485,"1°29'37.1"" W","50°54'19.7"" N",5962,1,10580,1-44036-3231A16272,0.707,1,1,0.008,1,0.263,0.683,1,0.993
9961795121,2,#HN67XVX,MIHS - HAM,25/02/2022 10:49:24,68597745,"Beaulieu Road, Lyndhurst SO43 7DA, GB",25/02/2022 11:17:19,68618120,"Jacob's Gutter Lane, Southampton SO40 9FY, GB",1675,125,20375,47,83,3.093,-1562124,50869270,"1°33'43.6"" W","50°52'09.3"" N",-1479549,50905155,"1°28'46.3"" W","50°54'18.5"" N",8196,1,20375,1-44036-3231A16272,0.851,1,1,1,1,0.542,0.442,1,0.974
9961003412,2,#HN67XVX,MIHS - HAM,25/02/2022 07:14:59,68587580,"Moonscross Avenue, Southampton SO40 9FS, GB",25/02/2022 08:23:22,68597745,"Beaulieu Road, Lyndhurst SO43 7DA, GB",4103,3327,10165,45,88,3,-1494435,50905503,"1°29'39.9"" W","50°54'19.8"" N",-1562126,50869255,"1°33'43.6"" W","50°52'09.3"" N",7950,1,10165,1-44036-3231A16272,0.737,1,1,0,1,0.51,0.68,1,0.972
9958409846,2,#HN67XVX,MIHS - HAM,24/02/2022 11:10:28,68553360,"Main Road, Lymington SO41 5RF, GB",24/02/2022 12:26:51,68587580,"Moonscross Avenue, Southampton SO40 9FS, GB",4583,1508,34220,39,91,5.437,-1521623,50774391,"1°31'17.8"" W","50°46'27.8"" N",-1494423,50905479,"1°29'39.9"" W","50°54'19.7"" N",14408,1,34220,1-44036-3231A16272,0.829,1,0.365,1,1,0.724,0.8,1,0.915
9957991777,2,#HN67XVX,MIHS - HAM,24/02/2022 08:34:28,68516940,"28 Leigh Park, Lymington SO41 9JZ, GB",24/02/2022 10:52:43,68553360,"Main Road, Lymington SO41 5RF, GB",8295,4838,36420,37,64,7.157,-1555329,50758766,"1°33'19.1"" W","50°45'31.5"" N",-1521598,50774365,"1°31'17.7"" W","50°46'27.7"" N",18966,1,36420,1-44036-3231A16272,0.669,1,0.442,0.046,1,0.577,0.687,1,0.929
9957238320,2,#HN67XVX,MIHS - HAM,24/02/2022 07:20:56,68484865,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",24/02/2022 08:06:02,68516940,"25 Leigh Park, Lymington SO41 9JZ, GB",2706,444,32075,51,91,4.625,-1493470,50905379,"1°29'36.4"" W","50°54'19.3"" N",-1555324,50758821,"1°33'19.1"" W","50°45'31.7"" N",12256,1,32075,1-44036-3231A16272,0.693,1,0.496,0.144,1,0.594,0.741,1,0.88
9957006372,2,#HN67XVX,MIHS - HAM,24/02/2022 07:12:33,68484665,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",24/02/2022 07:13:45,68484865,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",72,26,200,10,21,0.031,-1493352,50905797,"1°29'36.0"" W","50°54'20.8"" N",-1493393,50905391,"1°29'36.2"" W","50°54'19.4"" N",82,1,200,1-44036-3231A16272,1,1,1,1,1,1,1,1,1
9956973056,2,#HN67XVX,MIHS - HAM,24/02/2022 06:47:08,68484335,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",24/02/2022 07:06:05,68484665,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",1137,1084,330,2,22,0.5,-1494169,50905447,"1°29'39.0"" W","50°54'19.6"" N",-1493326,50905637,"1°29'35.9"" W","50°54'20.2"" N",1325,1,330,1-44036-3231A16272,0.857,1,1,0.001,1,1,1,1,1
9955370938,2,#HN67XVX,MIHS - HAM,23/02/2022 14:21:34,68460410,"25 Leigh Park, Lymington SO41 9JZ, GB",23/02/2022 15:02:16,68484335,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",2442,323,23925,40,91,3.906,-1555393,50758832,"1°33'19.4"" W","50°45'31.7"" N",-1494197,50905410,"1°29'39.1"" W","50°54'19.4"" N",10350,1,23925,1-44036-3231A16272,0.681,1,0.25,1,1,0.405,0.184,1,0.928
9955116085,2,#HN67XVX,MIHS - HAM,23/02/2022 13:05:01,68422535,"16 Winters Close, Southampton SO45 2GJ, GB",23/02/2022 14:01:46,68460410,"25 Leigh Park, Lymington SO41 9JZ, GB",3405,662,37875,49,91,5.781,-1382091,50827521,"1°22'55.5"" W","50°49'39.0"" N",-1555309,50758822,"1°33'19.1"" W","50°45'31.7"" N",15319,1,37875,1-44036-3231A16272,0.75,1,0.167,1,1,0.656,0.449,1,0.976
9954838261,2,#HN67XVX,MIHS - HAM,23/02/2022 12:38:17,68409025,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",23/02/2022 12:56:13,68422535,"16 Winters Close, Southampton SO45 2GJ, GB",1076,82,13510,49,86,2,-1493314,50905505,"1°29'35.9"" W","50°54'19.8"" N",-1382059,50827518,"1°22'55.4"" W","50°49'39.0"" N",5300,1,13510,1-44036-3231A16272,0.811,1,1,1,1,0.378,0.441,1,0.858
9954735720,2,#HN67XVX,MIHS - HAM,23/02/2022 11:41:57,68387690,"Tadburn Road, Romsey SO51 5HW, GB",23/02/2022 12:33:39,68409025,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",3102,1680,21335,52,91,4.157,-1484988,50988353,"1°29'05.9"" W","50°59'18.0"" N",-1493322,50905482,"1°29'35.9"" W","50°54'19.7"" N",11016,1,21335,1-44036-3231A16272,0.603,1,0.272,0.073,1,0.549,0.417,1,0.908
9954476958,2,#HN67XVX,MIHS - HAM,23/02/2022 10:04:47,68364885,"Salisbury Road, Stockbridge SO20 8BY, GB",23/02/2022 11:34:12,68387690,"Tadburn Road, Romsey SO51 5HW, GB",5365,3471,22805,41,77,4.093,-1577190,51111249,"1°34'37.8"" W","51°06'40.4"" N",-1484983,50988328,"1°29'05.9"" W","50°59'17.9"" N",10846,1,22805,1-44036-3231A16272,0.767,1,0.45,0.208,1,0.914,0.8,1,1
9954010738,2,#HN67XVX,MIHS - HAM,23/02/2022 09:09:36,68336430,"Sarum Road, Winchester SO22 5QS, GB",23/02/2022 09:53:32,68364885,"Salisbury Road, Stockbridge SO20 8BY, GB",2636,284,28455,43,82,4.313,-1378773,51060663,"1°22'43.5"" W","51°03'38.3"" N",-1577226,51111265,"1°34'38.0"" W","51°06'40.5"" N",11429,1,28455,1-44036-3231A16272,0.777,1,0.268,1,1,0.721,0.558,1,0.889
9953753405,2,#HN67XVX,MIHS - HAM,23/02/2022 06:45:20,68292565,"Moonscross Avenue, Southampton SO40 9FS, GB",23/02/2022 08:57:56,68336430,"Sarum Road, Winchester SO22 5QS, GB",7956,4626,43865,47,91,9.312,-1494691,50905624,"1°29'40.8"" W","50°54'20.2"" N",-1378743,51060642,"1°22'43.4"" W","51°03'38.3"" N",24676,1,43865,1-44036-3231A16272,0.66,1,0.43,0.055,1,0.693,0.545,1,0.898
9951555810,2,#HN67XVX,MIHS - HAM,22/02/2022 14:31:52,68292300,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",22/02/2022 14:38:10,68292565,"Moonscross Avenue, Southampton SO40 9FS, GB",378,289,265,8,20,0.063,-1493602,50905559,"1°29'36.9"" W","50°54'20.0"" N",-1494639,50905513,"1°29'40.7"" W","50°54'19.8"" N",166,1,265,1-44036-3231A16272,1,1,1,1,1,1,1,1,1
9951449177,2,#HN67XVX,MIHS - HAM,22/02/2022 14:12:03,68292145,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",22/02/2022 14:12:55,68292300,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",52,30,155,13,19,0.031,-1493344,50905629,"1°29'36.0"" W","50°54'20.2"" N",-1493717,50905459,"1°29'37.3"" W","50°54'19.6"" N",82,1,155,1-44036-3231A16272,1,1,1,1,1,1,1,1,1
9951405469,2,#HN67XVX,MIHS - HAM,22/02/2022 13:21:19,68261300,"Cliff Road, Lymington SO41 0UZ, GB",22/02/2022 14:02:03,68292145,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",2444,106,30845,47,80,4.281,-1609288,50725284,"1°36'33.4"" W","50°43'31.0"" N",-1493351,50905626,"1°29'36.0"" W","50°54'20.2"" N",11344,1,30845,1-44036-3231A16272,0.778,1,0.377,1,1,0.658,0.466,1,0.947
9951135041,2,#HN67XVX,MIHS - HAM,22/02/2022 11:42:03,68208535,"Moonscross Avenue, Southampton SO40 9FS, GB",22/02/2022 12:58:12,68261300,"Cliff Road, Lymington SO41 0UZ, GB",4569,615,52765,48,90,7.657,-1494602,50905630,"1°29'40.5"" W","50°54'20.2"" N",-1609283,50725311,"1°36'33.4"" W","50°43'31.1"" N",20291,1,52765,1-44036-3231A16272,0.801,1,0.285,1,1,0.7,0.681,1,0.94
9962120134,2,#HN67XVY,MIHS - HAM,25/02/2022 12:22:56,65617930,"9 Lodge Road, Lymington SO41 8HH, GB",25/02/2022 12:31:58,65618680,"24 Greenway Close, Lymington SO41 9JJ, GB",542,356,750,11,32,0.407,-1564392,50756634,"1°33'51.8"" W","50°45'23.8"" N",-1556365,50758046,"1°33'22.9"" W","50°45'28.9"" N",1078,1,750,1-44036-299A07C5A2,0.762,1,1,0,1,0.333,1,1,1
9962054965,2,#HN67XVY,MIHS - HAM,25/02/2022 11:53:26,65612325,"24 Frys Lane, Lymington SO41 0JY, GB",25/02/2022 12:16:37,65617930,"9 Lodge Road, Lymington SO41 8HH, GB",1391,533,5605,21,44,1.468,-1593461,50747548,"1°35'36.4"" W","50°44'51.1"" N",-1564394,50756610,"1°33'51.8"" W","50°45'23.7"" N",3890,1,5605,1-44036-299A07C5A2,0.826,1,0.263,1,1,0.685,0.833,1,1
9961835834,2,#HN67XVY,MIHS - HAM,25/02/2022 11:19:00,65609480,"5 Downton Lane, Lymington SO41 0LG, GB",25/02/2022 11:26:16,65612325,"32 Frys Lane, Lymington SO41 0JY, GB",436,177,2845,36,58,0.562,-1619818,50740036,"1°37'11.3"" W","50°44'24.1"" N",-1594474,50747453,"1°35'40.1"" W","50°44'50.8"" N",1489,1,2845,1-44036-299A07C5A2,0.658,1,0.172,1,1,0,0.433,1,1
9961780124,2,#HN67XVY,MIHS - HAM,25/02/2022 09:50:30,65594510,"21 Wavendon Avenue, New Milton BH25 7LR, GB",25/02/2022 11:12:49,65609480,"5 Downton Lane, Lymington SO41 0LG, GB",4939,3112,14970,27,57,3.469,-1668690,50742549,"1°40'07.2"" W","50°44'33.1"" N",-1619852,50740067,"1°37'11.4"" W","50°44'24.2"" N",9192,1,14970,1-44036-299A07C5A2,0.824,1,1,0.259,1,0.594,0.913,1,1
9961366085,2,#HN67XVY,MIHS - HAM,25/02/2022 09:40:45,65594305,"15 Eldon Avenue, New Milton BH25 7LJ, GB",25/02/2022 09:44:09,65594510,"4 Eldon Avenue, New Milton BH25 7LJ, GB",204,179,205,1,19,0.062,-1669245,50744281,"1°40'09.2"" W","50°44'39.4"" N",-1668671,50742571,"1°40'07.2"" W","50°44'33.2"" N",164,1,205,1-44036-299A07C5A2,1,1,1,1,1,1,1,1,1
9961232930,2,#HN67XVY,MIHS - HAM,25/02/2022 08:46:00,65590830,"Caird Avenue, New Milton BH25 6BP, GB",25/02/2022 09:14:40,65594305,"30 Eldon Avenue, New Milton BH25 7LJ, GB",1720,1304,3475,27,48,1.438,-1643927,50750040,"1°38'38.1"" W","50°45'00.1"" N",-1669207,50744270,"1°40'09.1"" W","50°44'39.3"" N",3810,1,3475,1-44036-299A07C5A2,0.758,1,1,0,1,0.305,1,1,1
9961069444,2,#HN67XVY,MIHS - HAM,25/02/2022 07:50:39,65559070,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",25/02/2022 08:38:11,65590830,"Caird Avenue, New Milton BH25 6BP, GB",2852,522,31760,49,72,4.375,-1493323,50905576,"1°29'35.9"" W","50°54'20.0"" N",-1643972,50750054,"1°38'38.3"" W","50°45'00.1"" N",11593,1,31760,1-44036-299A07C5A2,0.691,1,0.383,0.138,1,0.745,0.594,1,0.98
9960841907,2,#HN67XVY,MIHS - HAM,25/02/2022 07:25:12,65558870,"Moonscross Avenue, Southampton SO40 9FS, GB",25/02/2022 07:50:34,65559070,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",1522,1487,200,4,15,0.656,-1494489,50905070,"1°29'40.1"" W","50°54'18.2"" N",-1493322,50905574,"1°29'35.9"" W","50°54'20.0"" N",1738,1,200,1-44036-299A07C5A2,1,1,1,1,1,1,1,1,1
9958489849,2,#HN67XVY,MIHS - HAM,24/02/2022 12:09:15,65535835,"Forest Road, Ringwood BH24 4DE, GB",24/02/2022 12:45:21,65558870,"Moonscross Avenue, Southampton SO40 9FS, GB",2166,528,23035,49,82,3.75,-1710569,50837623,"1°42'38.0"" W","50°50'15.4"" N",-1494490,50905038,"1°29'40.1"" W","50°54'18.1"" N",9937,1,23035,1-44036-299A07C5A2,0.718,1,0.365,1,1,0.417,0.37,1,0.871
9957705594,2,#HN67XVY,MIHS - HAM,24/02/2022 08:21:52,65527965,"Gorley Road, Ringwood BH24 1TL, GB",24/02/2022 09:49:54,65535835,"Forest Road, Ringwood BH24 4DE, GB",5282,4540,7870,37,56,3.532,-1769715,50855254,"1°46'10.9"" W","50°51'18.9"" N",-1710639,50837744,"1°42'38.3"" W","50°50'15.8"" N",9359,1,7870,1-44036-299A07C5A2,0.737,1,1,0,1,0.514,0.644,1,1
9957271420,2,#HN67XVY,MIHS - HAM,24/02/2022 07:45:18,65501165,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",24/02/2022 08:13:28,65527965,"1 Butlers Lane, Ringwood BH24 1UB, GB",1690,215,26800,64,91,4.781,-1493352,50905630,"1°29'36.0"" W","50°54'20.2"" N",-1769663,50855244,"1°46'10.7"" W","50°51'18.8"" N",12669,1,26800,1-44036-299A07C5A2,0.798,1,0.418,1,1,0.34,0.888,1,0.938
9957129383,2,#HN67XVY,MIHS - HAM,24/02/2022 07:38:57,65500870,"Moonscross Avenue, Southampton SO40 9FS, GB",24/02/2022 07:41:50,65501165,"Jacob's Gutter Lane, Southampton SO40 9FT, GB",173,151,295,15,21,0.094,-1494514,50905038,"1°29'40.2"" W","50°54'18.1"" N",-1493354,50905618,"1°29'36.0"" W","50°54'20.2"" N",249,1,295,1-44036-299A07C5A2,0.891,1,0.237,1,1,1,1,1,1
9955362271,2,#HN67XVY,MIHS - HAM,23/02/2022 13:20:30,65446005,"Braggers Lane, Christchurch BH23 8EF, GB",23/02/2022 15:00:08,65500870,"Moonscross Avenue, Southampton SO40 9FS, GB",5978,1663,54865,46,83,8,-1731325,50798002,"1°43'52.7"" W","50°47'52.8"" N",-1494547,50905049,"1°29'40.3"" W","50°54'18.1"" N",21200,1,54865,1-44036-299A07C5A2,0.757,1,0.477,1,1,0.404,0.5,1,0.918
9954846520,2,#HN67XVY,MIHS - HAM,23/02/2022 08:57:52,65347205,"Romsey Road, Romsey SO51 6ZJ, GB",23/02/2022 12:58:35,65446005,"Braggers Lane, Christchurch BH23 8EF, GB",14443,6246,98800,43,83,15.75,-1536960,50951761,"1°32'13.0"" W","50°57'06.3"" N",-1731300,50797994,"1°43'52.6"" W","50°47'52.7"" N",41737,1,98800,1-44036-299A07C5A2,0.7,1,0.355,0.572,1,0.465,0.59,1,0.919
9953513262,2,#HN67XVY,MIHS - HAM,23/02/2022 07:52:34,65340520,"8 Rumbridge Street, Southampton SO40 9DQ, GB",23/02/2022 08:03:57,65347205,"Romsey Road, Romsey SO51 6ZJ, GB",683,102,6685,41,69,1.157,-1485746,50915750,"1°29'08.6"" W","50°54'56.7"" N",-1536908,50951814,"1°32'12.8"" W","50°57'06.5"" N",3066,1,6685,1-44036-299A07C5A2,0.747,1,0.18,1,1,0.333,0.713,1,1
9953442774,2,#HN67XVY,MIHS - HAM,23/02/2022 07:17:45,65337750,"Moonscross Avenue, Southampton SO40 9FS, GB",23/02/2022 07:48:19,65340520,"Mayday Court, Southampton SO40 9, GB",1834,1544,2770,25,61,1.218,-1494561,50904957,"1°29'40.4"" W","50°54'17.8"" N",-1485699,50915702,"1°29'08.5"" W","50°54'56.5"" N",3227,1,2770,1-44036-299A07C5A2,0.858,1,1,1,1,0.704,0.3,1,1
9951575340,2,#HN67XVY,MIHS - HAM,22/02/2022 11:52:54,65253485,"Fordingbridge SP6 3, GB",22/02/2022 14:43:00,65337750,"Moonscross Avenue, Southampton SO40 9FS, GB",10206,2218,84265,38,84,17.719,-1867790,50954362,"1°52'04.0"" W","50°57'15.7"" N",-1494483,50905004,"1°29'40.1"" W","50°54'18.0"" N",46955,1,84265,1-44036-299A07C5A2,0.776,1,0.289,1,1,0.585,0.622,1,0.939
9950692902,2,#HN67XVY,MIHS - HAM,22/02/2022 09:47:27,65237540,"1 Provost Street, Fordingbridge SP6 1AZ, GB",22/02/2022 11:16:47,65253485,"Fordingbridge SP6 3, GB",5360,3809,15945,36,59,3.094,-1792965,50926127,"1°47'34.6"" W","50°55'34.0"" N",-1867838,50954328,"1°52'04.2"" W","50°57'15.5"" N",8199,1,15945,1-44036-299A07C5A2,0.709,1,0.634,0.293,1,0.57,0.477,1,0.987
9950216075,2,#HN67XVY,MIHS - HAM,22/02/2022 09:22:54,65233230,"Gorley Lynch, Fordingbridge SP6 2, GB",22/02/2022 09:33:05,65237540,"1 Provost Street, Fordingbridge SP6 1AZ, GB",611,86,4310,28,48,0.875,-1760944,50906967,"1°45'39.3"" W","50°54'25.0"" N",-1792966,50926146,"1°47'34.6"" W","50°55'34.1"" N",2318,1,4310,1-44036-299A07C5A2,0.727,1,0.375,1,1,0.149,0.58,1,0.984
9950126203,2,#HN67XVY,MIHS - HAM,22/02/2022 09:05:23,65230425,"Brookside, Fordingbridge SP6 2, GB",22/02/2022 09:13:36,65233230,"Gorley Lynch, Fordingbridge SP6 2, GB",493,157,2805,28,53,0.656,-1768349,50895248,"1°46'06.0"" W","50°53'42.8"" N",-1760920,50906982,"1°45'39.3"" W","50°54'25.1"" N",1738,1,2805,1-44036-299A07C5A2,0.634,1,0.054,1,1,0.284,0.1,1,1
9950051389,2,#HN67XVY,MIHS - HAM,22/02/2022 07:18:04,65162235,"Moonscross Avenue, Southampton SO40 9FS, GB",22/02/2022 08:56:46,65230425,"Brookside, Fordingbridge SP6 2, GB",5922,566,68190,45,82,10.125,-1494495,50904974,"1°29'40.1"" W","50°54'17.9"" N",-1768361,50895256,"1°46'06.1"" W","50°53'42.9"" N",26831,1,68190,1-44036-299A07C5A2,0.794,1,0.522,1,1,0.632,0.483,1,0.919
9958423184,2,#HN67XVZ,MIHS - HAM,24/02/2022 12:28:48,56565830,"A287, Hook RG27 9, GB",24/02/2022 12:30:05,56565965,"M3 J, Hook RG27 9, GB",77,21,135,8,20,0.094,-963262,51272088,"0°57'47.7"" W","51°16'19.5"" N",-963274,51271635,"0°57'47.7"" W","51°16'17.8"" N",249,1,135,1-44036-9591A94731,0.948,1,1,1,1,1,1,1,0.636
9961988931,2,#HN67XWJ,MIHS - HAM - Totton ,25/02/2022 11:27:24,53936125,"Boldre Lane, Lymington SO41 8PD, GB",25/02/2022 12:01:09,53958025,"Southern Gardens, Southampton SO40 8RW, GB",2025,343,21900,45,80,3.375,-1548936,50783846,"1°32'56.1"" W","50°47'01.8"" N",-1499609,50917487,"1°29'58.5"" W","50°55'02.9"" N",8943,1,21900,1-44036-196D606733,0.75,1,0.477,1,1,0.38,0.502,1,0.889
9961595554,2,#HN67XWJ,MIHS - HAM - Totton ,25/02/2022 09:22:24,53898915,"6 Wood Road, Southampton SO40 7BD, GB",25/02/2022 10:34:21,53936125,"Boldre Lane, Lymington SO41 8PD, GB",4317,1155,37210,41,90,6.156,-1517667,50894644,"1°31'03.6"" W","50°53'40.7"" N",-1548990,50783832,"1°32'56.3"" W","50°47'01.7"" N",16313,1,37210,1-44036-196D606733,0.739,1,0.308,1,1,0.536,0.478,1,0.854
